#For superellipsoids (12 columns:rx	ry	rz	eps1	eps2	x	y	z	q0	q1	q2	q3)
3.321210e-04	3.960550e-04	2.949740e-04	1.497809e+00	7.417208e-01	5.483310e-03	5.858607e-03	2.838968e-03	3.042485e-01	6.474145e-01	2.601904e-01	6.485278e-01
2.856834e-04	3.942358e-04	3.092927e-04	8.676150e-01	8.660170e-01	4.561883e-03	2.332446e-03	3.197568e-03	-9.701184e-01	1.922747e-01	1.470222e-01	-1.688618e-02
4.482770e-04	3.760998e-04	3.545811e-04	8.340615e-01	1.365463e+00	5.926022e-03	4.909723e-03	4.148920e-03	2.624213e-02	-5.425949e-02	-1.959016e-01	9.787695e-01
2.735018e-04	3.482907e-04	4.387213e-04	1.139221e+00	1.035235e+00	5.311128e-03	7.216556e-03	5.733454e-03	2.469505e-02	-3.172461e-01	-9.332529e-01	1.666858e-01
4.160139e-04	4.273398e-04	2.487900e-04	1.426580e+00	1.566441e+00	4.320099e-03	7.291904e-03	2.810991e-03	5.376620e-01	-7.458393e-01	5.116052e-03	-3.932139e-01
3.964430e-04	2.503513e-04	4.461226e-04	1.522846e+00	1.125620e+00	5.705302e-03	7.287479e-03	4.711353e-03	-1.717223e-01	-6.638079e-01	2.101415e-01	6.969297e-01
3.472133e-04	3.998290e-04	4.285689e-04	8.316627e-01	8.118135e-01	7.010518e-03	3.106373e-03	3.083680e-03	-1.437294e-02	1.881627e-02	-8.622302e-01	5.059629e-01
3.617068e-04	2.523307e-04	2.571822e-04	1.286207e+00	1.571901e+00	2.519297e-03	3.123536e-03	4.299050e-03	-1.696961e-01	4.360559e-01	8.794326e-01	8.750337e-02
3.947055e-04	2.669459e-04	3.554333e-04	1.042841e+00	6.173916e-01	2.153437e-03	3.402233e-03	3.589579e-03	9.697033e-01	1.355608e-01	-2.536324e-02	2.016318e-01
2.698013e-04	4.201052e-04	3.452188e-04	7.099374e-01	1.420298e+00	5.864805e-03	4.312747e-03	5.039965e-03	3.463022e-01	4.538829e-01	7.449144e-01	-3.452068e-01
2.070826e-04	2.999994e-04	3.902168e-04	7.310993e-01	9.472681e-01	2.919171e-03	3.769088e-03	6.415647e-03	-7.673535e-01	1.708301e-01	4.527730e-01	4.206927e-01
4.400385e-04	2.173920e-04	2.043121e-04	9.634437e-01	1.217384e+00	4.738160e-03	4.908621e-03	6.375744e-03	2.074507e-01	-3.291321e-01	-9.158213e-01	9.953707e-02
2.942488e-04	2.934357e-04	2.462511e-04	1.418764e+00	1.689192e+00	5.569738e-03	4.754328e-03	7.561967e-03	-9.058254e-01	-3.350364e-01	-2.590191e-01	1.183509e-02
2.557501e-04	3.995472e-04	3.988785e-04	9.504488e-01	6.761995e-01	2.042948e-03	3.448369e-03	6.365013e-03	4.097936e-02	7.758933e-02	7.538725e-01	-6.511351e-01
4.474938e-04	2.129001e-04	2.400734e-04	8.635922e-01	1.346637e+00	5.192699e-03	4.017330e-03	5.016692e-03	4.158690e-01	-1.927941e-01	-1.068508e-01	-8.823074e-01
2.454522e-04	4.272241e-04	2.972542e-04	1.594171e+00	1.375759e+00	4.115836e-03	4.936082e-03	2.926470e-03	-5.332120e-01	-4.789814e-01	6.201344e-02	6.945618e-01
2.573518e-04	3.388144e-04	2.306239e-04	1.171005e+00	1.005187e+00	6.193332e-03	2.535361e-03	2.393986e-03	-3.096442e-01	3.329711e-01	8.903694e-01	-2.220759e-02
4.049234e-04	3.993663e-04	3.738305e-04	1.190359e+00	1.021727e+00	3.406752e-03	2.644313e-03	3.436578e-03	4.998812e-01	1.875234e-01	2.611812e-02	8.451459e-01
3.251023e-04	2.446966e-04	2.204515e-04	1.122556e+00	1.248735e+00	7.124001e-03	4.869529e-03	3.228596e-03	-3.217303e-01	-7.929551e-01	-2.657669e-01	4.439367e-01
4.432865e-04	3.235819e-04	3.065698e-04	1.349913e+00	8.563533e-01	4.741355e-03	7.205862e-03	5.914951e-03	5.955733e-01	-2.572817e-01	7.368572e-01	-1.901052e-01
2.094877e-04	3.876649e-04	3.869570e-04	8.363374e-01	1.626119e+00	3.163780e-03	6.425887e-03	3.639498e-03	8.828271e-01	-3.752317e-02	2.537926e-01	3.934433e-01
2.220657e-04	4.336174e-04	4.131715e-04	1.126624e+00	6.733666e-01	3.935761e-03	2.714362e-03	5.250388e-03	-8.019702e-01	-5.431174e-01	-1.155064e-01	-2.202850e-01
3.748472e-04	3.918347e-04	4.433909e-04	1.247151e+00	1.179487e+00	4.080659e-03	2.235456e-03	3.775630e-03	-1.190679e-01	6.952816e-01	-4.949893e-01	-5.073381e-01
2.117240e-04	3.647604e-04	2.632462e-04	9.699605e-01	1.254600e+00	4.428343e-03	2.737544e-03	3.548993e-03	-4.378688e-02	4.253287e-01	2.575538e-01	8.665127e-01
2.141388e-04	2.690495e-04	3.247802e-04	1.171444e+00	9.119989e-01	7.107306e-03	4.170915e-03	3.658196e-03	8.430637e-02	4.934782e-01	-8.077566e-01	3.112891e-01
2.065521e-04	2.111462e-04	2.847325e-04	1.521571e+00	1.113413e+00	1.964645e-03	5.743887e-03	2.063004e-03	-3.970493e-01	1.595246e-01	9.621565e-02	-8.986915e-01
2.185700e-04	3.171092e-04	2.118188e-04	8.158069e-01	8.270334e-01	7.146883e-03	2.181567e-03	6.607147e-03	7.130929e-01	1.460405e-02	-7.003245e-01	-2.882316e-02
2.460103e-04	2.131584e-04	3.029670e-04	7.402965e-01	8.277789e-01	7.056634e-03	4.129524e-03	6.142774e-03	-4.817664e-01	1.249607e-01	8.395623e-01	-2.177638e-01
3.190175e-04	2.878518e-04	2.795201e-04	1.206978e+00	8.878438e-01	7.074926e-03	5.091070e-03	2.696014e-03	-6.139731e-01	-1.891728e-01	6.673935e-01	3.766121e-01
3.077869e-04	3.817668e-04	3.991929e-04	6.592430e-01	1.542055e+00	4.020246e-03	6.505385e-03	5.455846e-03	-7.307859e-01	4.937583e-01	-4.409776e-01	1.664135e-01
3.093538e-04	2.374992e-04	2.750223e-04	1.325198e+00	1.237102e+00	2.593223e-03	2.232691e-03	7.011225e-03	-1.592399e-01	-5.599952e-01	-6.783694e-01	4.481774e-01
2.935549e-04	2.846406e-04	4.191498e-04	1.426191e+00	1.449542e+00	4.669847e-03	2.142087e-03	2.043286e-03	7.489352e-01	4.123885e-01	-5.182931e-01	-2.009986e-02
3.934804e-04	4.495674e-04	2.773579e-04	7.179762e-01	1.212843e+00	6.042837e-03	4.207982e-03	2.459867e-03	-4.930770e-01	5.380511e-01	1.489339e-01	-6.672292e-01
4.391624e-04	4.119211e-04	3.516880e-04	1.163506e+00	1.396149e+00	6.437990e-03	5.078999e-03	2.991781e-03	-6.970317e-01	6.984227e-01	-3.202513e-03	-1.623029e-01
4.063262e-04	3.798004e-04	2.135276e-04	1.523412e+00	1.483001e+00	4.626899e-03	3.859407e-03	5.012345e-03	1.202280e-01	2.451150e-01	-9.488954e-01	-1.583079e-01
3.882055e-04	4.195710e-04	3.599052e-04	1.147291e+00	1.480498e+00	5.266141e-03	4.212920e-03	3.139585e-03	6.646904e-01	-4.410550e-01	-4.777510e-01	3.679827e-01
4.483671e-04	3.881225e-04	4.050616e-04	1.107304e+00	1.603079e+00	2.099593e-03	2.392282e-03	2.126466e-03	5.687414e-01	4.337437e-01	6.039060e-02	6.962417e-01
4.219948e-04	3.899989e-04	3.262968e-04	6.636288e-01	7.741176e-01	2.970559e-03	5.789768e-03	6.342993e-03	-6.044907e-01	4.414474e-01	5.734989e-01	3.328876e-01
2.628346e-04	2.243631e-04	3.188762e-04	1.154494e+00	1.698249e+00	7.148452e-03	6.904591e-03	4.091698e-03	3.252368e-01	-2.659128e-01	-1.581122e-01	8.935949e-01
2.768009e-04	2.776988e-04	2.843190e-04	1.410164e+00	7.730094e-01	4.411343e-03	6.573743e-03	7.517553e-03	-2.663486e-01	-7.285338e-01	-2.290298e-01	-5.880835e-01
4.191314e-04	3.386674e-04	3.691962e-04	1.582409e+00	9.030003e-01	2.104379e-03	4.609822e-03	4.913209e-03	-3.476722e-01	-7.978214e-02	2.943410e-01	-8.866354e-01
2.854014e-04	2.983238e-04	2.750494e-04	1.428460e+00	1.081952e+00	2.793555e-03	4.441815e-03	5.866646e-03	2.813932e-01	2.280645e-01	-2.123386e-01	9.075885e-01
2.378895e-04	4.064297e-04	4.228439e-04	1.648541e+00	8.142280e-01	6.939609e-03	5.559377e-03	7.392891e-03	-6.382414e-01	-4.441227e-01	-5.394660e-01	-3.230780e-01
4.494219e-04	3.484831e-04	3.693097e-04	9.400540e-01	6.112161e-01	6.608815e-03	2.234544e-03	3.544093e-03	-4.745903e-01	-4.583687e-01	-5.358279e-01	5.268308e-01
4.264982e-04	4.388576e-04	2.026256e-04	6.609354e-01	1.561950e+00	7.154086e-03	3.494361e-03	6.308942e-03	6.236823e-01	-9.594294e-02	-7.165898e-01	2.971773e-01
2.956909e-04	2.507082e-04	3.382692e-04	1.016433e+00	8.179994e-01	5.889771e-03	2.120296e-03	7.426204e-03	-5.499489e-02	-9.926822e-01	1.036556e-01	2.851461e-02
2.397652e-04	3.669917e-04	2.237865e-04	6.788988e-01	1.140519e+00	6.503472e-03	3.968114e-03	6.352577e-03	-2.288960e-01	-5.710340e-01	5.723016e-01	-5.422156e-01
3.207356e-04	3.598796e-04	2.536902e-04	1.060623e+00	1.165078e+00	3.243966e-03	6.368292e-03	6.129281e-03	-7.125255e-02	-2.249783e-03	5.336269e-01	8.427101e-01
3.692578e-04	3.942368e-04	3.333397e-04	6.784789e-01	1.453397e+00	2.170876e-03	3.273003e-03	5.647825e-03	6.755059e-01	2.682067e-01	3.412021e-01	-5.961024e-01
2.769367e-04	3.396282e-04	3.123068e-04	1.547328e+00	7.516433e-01	4.313457e-03	5.661471e-03	2.997584e-03	8.485968e-01	-2.580303e-01	2.608991e-01	-3.810978e-01
3.583385e-04	3.893928e-04	2.535052e-04	1.049826e+00	7.030519e-01	2.031683e-03	6.342764e-03	7.405930e-03	1.500114e-01	-6.872395e-01	-1.535395e-01	6.939914e-01
2.621387e-04	2.711587e-04	3.785592e-04	7.199137e-01	1.427796e+00	7.088109e-03	2.125201e-03	4.849971e-03	9.145975e-01	2.292884e-01	-3.226873e-01	8.253019e-02
3.696024e-04	3.596372e-04	3.456828e-04	1.675888e+00	1.194338e+00	5.311148e-03	2.178555e-03	7.478712e-03	-5.791326e-01	6.380515e-01	8.606984e-03	5.073673e-01
2.120666e-04	3.671257e-04	2.554128e-04	6.139979e-01	1.013920e+00	2.143686e-03	6.185140e-03	4.890085e-03	-4.904181e-01	4.393979e-01	-3.710166e-01	-6.548025e-01
2.847011e-04	2.915273e-04	2.277866e-04	7.099058e-01	1.639050e+00	5.619363e-03	3.946660e-03	2.719290e-03	2.298832e-01	-9.693140e-01	-2.557146e-02	8.324760e-02
3.335534e-04	2.804564e-04	3.880586e-04	1.219534e+00	1.639281e+00	5.713080e-03	3.842525e-03	4.083463e-03	3.193326e-01	2.293711e-01	-7.038981e-01	5.915599e-01
4.148702e-04	3.494120e-04	2.268122e-04	8.252016e-01	1.244829e+00	6.059798e-03	6.770697e-03	5.594304e-03	-8.281006e-03	-7.645021e-01	-4.442795e-01	4.669944e-01
3.516991e-04	4.087399e-04	3.422133e-04	7.386168e-01	1.100572e+00	3.235955e-03	3.727674e-03	2.200979e-03	5.673381e-01	7.549334e-01	-2.389088e-01	-2.261098e-01
3.315438e-04	2.595357e-04	2.326422e-04	1.646005e+00	7.772964e-01	3.229580e-03	2.116426e-03	4.041865e-03	-3.915604e-01	9.232820e-02	9.866141e-02	-9.101769e-01
2.448264e-04	2.938004e-04	2.138831e-04	6.241154e-01	1.036518e+00	2.002324e-03	7.250525e-03	6.117665e-03	1.538233e-01	-6.925232e-01	1.109099e-01	6.960237e-01
4.314530e-04	2.748083e-04	3.044412e-04	1.683361e+00	1.628430e+00	2.003401e-03	7.311921e-03	5.561139e-03	-3.413993e-01	3.988938e-01	1.698171e-01	8.339619e-01
2.813226e-04	3.652016e-04	2.463936e-04	1.365988e+00	1.508202e+00	5.260374e-03	2.818288e-03	2.789828e-03	-2.390475e-02	8.639150e-01	-4.711319e-01	1.763923e-01
2.407331e-04	4.230788e-04	4.126867e-04	1.148750e+00	1.207787e+00	2.143537e-03	5.300026e-03	4.040695e-03	-3.747459e-01	3.690973e-01	8.183909e-01	2.314498e-01
2.672459e-04	3.741282e-04	2.988043e-04	1.303934e+00	1.375755e+00	7.110346e-03	6.670743e-03	3.218193e-03	4.202582e-01	-7.025368e-02	7.608295e-01	-4.894751e-01
3.391629e-04	4.433800e-04	3.471710e-04	9.628310e-01	6.841803e-01	4.158834e-03	3.900736e-03	5.508809e-03	-7.116180e-01	-4.247061e-01	2.360700e-01	5.074401e-01
2.242555e-04	4.261039e-04	4.459363e-04	1.485720e+00	7.161299e-01	3.490603e-03	3.177219e-03	3.009719e-03	3.451546e-01	-6.020871e-01	3.059931e-01	6.517114e-01
2.937682e-04	3.138731e-04	3.292968e-04	1.410143e+00	1.121742e+00	6.192131e-03	6.078919e-03	6.244587e-03	-9.372838e-01	2.549499e-01	-1.848334e-01	-1.494530e-01
4.414875e-04	3.004424e-04	3.796533e-04	1.058544e+00	1.371116e+00	4.417356e-03	5.840602e-03	5.985930e-03	4.097339e-02	-2.476252e-02	-1.017421e-01	-9.936582e-01
2.250876e-04	2.012381e-04	3.879840e-04	1.059326e+00	1.671362e+00	2.608256e-03	4.647331e-03	2.689605e-03	9.267848e-02	2.041142e-01	9.647892e-01	-1.375859e-01
3.152788e-04	4.477447e-04	2.301043e-04	8.203399e-01	1.425728e+00	3.625040e-03	7.110766e-03	4.267032e-03	6.995372e-02	6.961352e-01	-6.996261e-01	-1.450025e-01
3.653510e-04	2.169205e-04	3.512588e-04	7.225462e-01	7.309641e-01	6.210160e-03	6.233366e-03	3.874715e-03	-7.062627e-02	-4.902957e-01	4.105585e-01	7.655480e-01
2.101514e-04	2.629338e-04	3.575828e-04	1.084152e+00	8.529651e-01	5.603163e-03	3.954033e-03	6.846870e-03	-1.485233e-02	9.153746e-01	2.660284e-01	3.018238e-01
2.907217e-04	2.005028e-04	4.403915e-04	8.082678e-01	1.295032e+00	4.928988e-03	4.240952e-03	4.552080e-03	-1.777502e-01	-5.848176e-02	1.544852e-01	-9.701129e-01
3.812782e-04	4.318723e-04	4.096228e-04	7.927545e-01	6.570505e-01	5.715627e-03	2.741686e-03	7.122012e-03	4.711543e-01	-3.394840e-02	8.798953e-01	-5.143279e-02
3.020426e-04	2.424486e-04	4.220925e-04	1.382188e+00	1.384997e+00	5.077445e-03	4.879939e-03	3.626229e-03	5.904632e-01	5.645904e-01	5.720419e-01	-7.320474e-02
2.691315e-04	2.615195e-04	3.737866e-04	1.676120e+00	9.990347e-01	5.505734e-03	2.331738e-03	3.996771e-03	5.265675e-01	-7.634748e-01	-2.235066e-01	-2.997960e-01
3.573907e-04	4.285327e-04	3.023390e-04	6.264316e-01	6.783555e-01	5.629679e-03	2.531182e-03	2.337375e-03	-5.415414e-01	4.579059e-01	6.686842e-01	-2.234200e-01
4.299460e-04	2.930726e-04	3.528445e-04	6.807631e-01	1.579053e+00	3.407749e-03	3.938456e-03	5.646153e-03	-6.717829e-02	3.363899e-01	-9.161399e-01	-2.074043e-01
4.297296e-04	3.886032e-04	2.566180e-04	1.067551e+00	1.048035e+00	2.564595e-03	2.152013e-03	4.799176e-03	1.239241e-02	-1.450647e-01	5.164035e-01	8.438780e-01
3.500567e-04	4.378022e-04	2.134350e-04	1.180785e+00	1.425419e+00	6.230045e-03	2.584458e-03	7.552989e-03	-1.480167e-01	8.711904e-01	4.398104e-01	1.602660e-01
2.817408e-04	2.231716e-04	3.621561e-04	1.560737e+00	6.994468e-01	6.683372e-03	2.767863e-03	2.148681e-03	3.986278e-02	2.469194e-01	9.452835e-01	-2.094776e-01
3.332654e-04	2.541593e-04	2.505594e-04	7.962817e-01	1.675503e+00	3.266564e-03	4.910245e-03	3.108866e-03	7.850601e-01	-3.523552e-01	-4.363963e-01	-2.628397e-01
3.928349e-04	4.349182e-04	2.141178e-04	8.261404e-01	7.129484e-01	4.111483e-03	6.310650e-03	6.417753e-03	-3.140386e-01	-5.555526e-01	-2.451269e-01	-7.298314e-01
2.545394e-04	3.792201e-04	3.844210e-04	9.387291e-01	1.201262e+00	3.050452e-03	5.828864e-03	3.683657e-03	-5.236619e-01	-1.860178e-02	-8.447578e-01	-1.087035e-01
2.425141e-04	3.522600e-04	3.406166e-04	1.176481e+00	1.527820e+00	2.056610e-03	2.834000e-03	5.947301e-03	2.238032e-01	7.861361e-01	3.057725e-01	-4.882677e-01
2.789108e-04	4.355734e-04	4.245623e-04	1.632644e+00	6.398947e-01	6.034097e-03	7.152407e-03	7.339909e-03	-1.594678e-02	-2.509437e-01	-9.677536e-01	1.502771e-02
4.435895e-04	4.251894e-04	3.042251e-04	1.219235e+00	7.411659e-01	3.457811e-03	6.348316e-03	6.763265e-03	-7.385534e-01	1.692545e-01	-3.201713e-01	5.686670e-01
2.486944e-04	2.177758e-04	3.659321e-04	1.195963e+00	1.017443e+00	5.057151e-03	2.747148e-03	5.124076e-03	-6.775372e-01	4.866815e-02	-6.896021e-01	-2.510451e-01
2.834890e-04	3.190032e-04	2.522149e-04	1.069485e+00	7.865889e-01	3.731819e-03	7.248851e-03	2.083190e-03	-6.181695e-01	6.391313e-01	3.533623e-01	2.907107e-01
4.492286e-04	3.200217e-04	4.105138e-04	1.128864e+00	6.383862e-01	4.443543e-03	5.158472e-03	5.332587e-03	8.389678e-01	4.375421e-01	2.382969e-01	-2.188710e-01
3.825304e-04	2.069316e-04	3.595012e-04	9.825770e-01	1.636205e+00	2.083189e-03	3.888096e-03	2.085730e-03	-3.378908e-01	6.683498e-02	9.291983e-01	1.339906e-01
3.667072e-04	2.021033e-04	4.322753e-04	1.694811e+00	1.547110e+00	6.079319e-03	3.903460e-03	1.998498e-03	-7.566469e-04	3.107009e-01	-4.874097e-01	8.160246e-01
3.052194e-04	2.374112e-04	3.410378e-04	6.807056e-01	1.417785e+00	5.896880e-03	3.209445e-03	3.096637e-03	1.789204e-02	-8.171900e-01	5.695481e-01	8.657586e-02
3.630138e-04	2.702447e-04	3.629792e-04	1.599116e+00	7.187597e-01	2.954305e-03	6.573544e-03	4.986817e-03	-3.352418e-01	-7.267818e-01	-2.121973e-01	-5.606901e-01
2.156395e-04	3.575050e-04	2.945634e-04	1.077869e+00	8.870027e-01	4.464671e-03	6.883431e-03	2.095479e-03	-1.227604e-01	-7.798710e-01	-6.129663e-01	-3.167743e-02
3.305471e-04	3.470746e-04	4.195517e-04	1.374861e+00	1.347461e+00	6.555640e-03	5.129981e-03	3.953603e-03	-6.994390e-01	2.799446e-01	2.476258e-01	6.091778e-01
2.644843e-04	3.399598e-04	4.199079e-04	1.360240e+00	1.249264e+00	3.354001e-03	7.007042e-03	4.730524e-03	3.456000e-01	-4.223003e-01	-6.531091e-01	-5.250443e-01
4.283354e-04	2.463835e-04	2.106821e-04	7.951709e-01	1.544361e+00	7.128364e-03	2.837890e-03	7.171259e-03	-6.919422e-01	1.035331e-01	1.567497e-01	-6.970842e-01
4.034489e-04	2.814473e-04	2.899037e-04	1.175737e+00	7.606314e-01	4.851450e-03	5.987990e-03	7.482468e-03	3.140757e-01	-4.504167e-01	-5.757441e-01	6.058052e-01
3.225999e-04	2.297283e-04	3.537663e-04	6.179977e-01	1.518778e+00	4.157521e-03	6.477360e-03	4.286054e-03	-5.178498e-01	-8.126624e-01	2.072457e-01	-1.687029e-01
4.344208e-04	3.505183e-04	2.366676e-04	6.299822e-01	1.623720e+00	6.549471e-03	2.675079e-03	4.766140e-03	-1.954270e-01	6.815658e-01	-3.884336e-01	5.885539e-01
4.146670e-04	2.380402e-04	4.028937e-04	1.055532e+00	1.403686e+00	4.825244e-03	3.183548e-03	2.919290e-03	3.290334e-01	-1.404055e-01	-7.056420e-01	-6.116312e-01
2.998465e-04	3.075008e-04	2.656937e-04	8.481296e-01	9.178262e-01	5.166759e-03	7.269739e-03	6.446611e-03	-5.019445e-02	5.173520e-02	7.169767e-01	6.933602e-01
2.337417e-04	2.717530e-04	2.266768e-04	1.435022e+00	1.320419e+00	5.300880e-03	5.782083e-03	6.530545e-03	2.328921e-01	-3.460332e-02	9.673844e-01	-9.344093e-02
4.467135e-04	2.180439e-04	2.117465e-04	7.909113e-01	1.464438e+00	3.526967e-03	3.806034e-03	7.320796e-03	-4.061720e-01	5.903315e-01	4.470073e-01	5.354600e-01
2.698712e-04	2.677203e-04	3.646898e-04	1.654174e+00	8.722496e-01	1.997536e-03	6.735640e-03	3.359884e-03	-2.322882e-01	-2.356537e-01	-6.693945e-01	6.651470e-01
2.246713e-04	4.451501e-04	3.558632e-04	1.088964e+00	8.699449e-01	4.703884e-03	6.232697e-03	2.856758e-03	6.253788e-01	7.204793e-01	-1.902569e-01	-2.315454e-01
4.288997e-04	3.664794e-04	2.846598e-04	1.163165e+00	6.614517e-01	4.620262e-03	3.968220e-03	4.020838e-03	4.267295e-01	6.916693e-01	-6.304585e-02	5.792416e-01
4.302221e-04	2.080482e-04	3.889817e-04	1.056746e+00	6.565585e-01	5.006552e-03	3.659047e-03	5.979127e-03	2.433374e-01	6.687338e-01	-6.969269e-01	8.874071e-02
3.167916e-04	4.429662e-04	4.455900e-04	1.028870e+00	1.178120e+00	3.587522e-03	6.025430e-03	7.368302e-03	4.256537e-01	-4.962255e-02	4.066952e-01	8.068182e-01
2.644081e-04	4.042296e-04	3.068263e-04	1.187125e+00	9.120542e-01	3.966827e-03	2.188950e-03	3.134837e-03	4.997173e-01	-6.339547e-01	-8.383553e-02	-5.842565e-01
3.608306e-04	3.587168e-04	4.276832e-04	1.164693e+00	7.390482e-01	4.710672e-03	5.766323e-03	6.761494e-03	2.660272e-01	9.065176e-02	9.587914e-01	-4.160231e-02
3.907325e-04	2.427929e-04	3.857096e-04	1.365788e+00	1.536403e+00	2.332590e-03	4.874323e-03	2.418193e-03	-3.197286e-01	-5.127485e-01	-5.711513e-01	-5.555617e-01
2.929615e-04	2.991764e-04	2.443502e-04	1.581933e+00	1.534678e+00	7.146986e-03	5.409964e-03	3.964204e-03	7.139628e-01	5.651123e-01	4.124806e-01	-2.765827e-02
2.382549e-04	2.567660e-04	2.873690e-04	1.674088e+00	1.394281e+00	7.164322e-03	3.425605e-03	4.291094e-03	-5.285024e-02	-8.968466e-01	3.616119e-01	2.492187e-01
2.617014e-04	4.259929e-04	3.394572e-04	7.153757e-01	1.214412e+00	5.008860e-03	4.508308e-03	2.072649e-03	7.372226e-02	8.420909e-01	-2.842083e-01	4.524086e-01
2.986962e-04	2.429971e-04	3.303257e-04	6.402128e-01	9.128447e-01	5.866758e-03	3.724750e-03	6.323621e-03	-5.457289e-02	6.328593e-01	5.073880e-01	5.822957e-01
2.671782e-04	3.609270e-04	2.895748e-04	7.214547e-01	8.644618e-01	4.134336e-03	5.106074e-03	4.228051e-03	3.880565e-02	1.049425e-01	-9.864217e-01	1.202224e-01
2.416432e-04	3.061404e-04	4.363168e-04	1.399328e+00	6.259731e-01	5.598726e-03	2.679012e-03	6.491566e-03	-7.106243e-01	-1.275265e-02	6.183989e-01	-3.353107e-01
2.277753e-04	2.320123e-04	2.124979e-04	6.646224e-01	1.685352e+00	1.955693e-03	6.710314e-03	2.968165e-03	-6.260924e-01	2.651661e-01	2.839092e-01	-6.760850e-01
4.386956e-04	3.093545e-04	3.801741e-04	9.283568e-01	1.453285e+00	2.987015e-03	3.723829e-03	7.424014e-03	-8.883498e-01	-2.259880e-01	-2.451194e-01	3.157221e-01
4.486737e-04	3.977876e-04	2.012462e-04	1.286296e+00	9.863244e-01	6.066782e-03	3.409308e-03	6.709826e-03	-6.866065e-01	3.779702e-01	6.150011e-01	8.650846e-02
4.252408e-04	3.663411e-04	4.082652e-04	8.333076e-01	1.590791e+00	2.952531e-03	7.191963e-03	5.160165e-03	-1.365182e-01	6.385698e-01	6.539089e-01	3.820924e-01
4.343242e-04	2.164973e-04	2.840001e-04	8.072379e-01	1.084305e+00	2.158978e-03	3.053201e-03	2.016038e-03	-5.209176e-01	7.918976e-01	2.632535e-01	-1.795569e-01
3.427688e-04	4.263520e-04	3.724499e-04	1.056655e+00	1.579202e+00	4.076739e-03	2.668470e-03	2.317543e-03	-1.155020e-01	2.826341e-01	9.194036e-01	2.479400e-01
3.964312e-04	3.378205e-04	3.427168e-04	1.337204e+00	1.580470e+00	4.057756e-03	5.037593e-03	3.666928e-03	7.373070e-01	-5.962705e-01	-6.451963e-02	-3.109294e-01
4.445114e-04	3.002310e-04	2.718722e-04	6.858307e-01	1.562795e+00	5.532657e-03	3.461565e-03	7.060005e-03	3.195316e-01	-9.272061e-01	1.231649e-01	-1.517195e-01
3.188667e-04	2.946218e-04	3.930056e-04	1.130420e+00	1.227587e+00	6.145231e-03	4.176340e-03	6.674236e-03	3.630916e-01	-2.216797e-01	8.769565e-02	-9.007397e-01
2.271570e-04	2.632122e-04	4.318905e-04	6.432635e-01	9.066997e-01	5.869120e-03	6.071816e-03	4.278536e-03	4.188914e-02	9.402706e-01	-1.310991e-01	-3.113672e-01
3.296692e-04	3.489537e-04	3.495240e-04	1.462590e+00	6.814381e-01	6.385553e-03	3.258185e-03	2.730543e-03	-3.234747e-01	3.985876e-01	-7.926303e-01	3.289821e-01
3.495534e-04	3.097864e-04	3.869528e-04	6.442743e-01	8.121915e-01	6.599287e-03	6.571745e-03	6.541283e-03	-3.277699e-01	5.261285e-01	5.238356e-01	5.842533e-01
2.447059e-04	3.510129e-04	2.849537e-04	9.287670e-01	1.090836e+00	3.707547e-03	6.074913e-03	2.841221e-03	3.460966e-01	8.254599e-01	6.598001e-02	-4.409986e-01
3.705160e-04	2.579026e-04	4.127404e-04	1.294719e+00	9.163197e-01	4.825577e-03	7.139754e-03	3.945653e-03	-2.741411e-01	-7.777947e-02	7.608855e-01	5.829668e-01
2.703317e-04	3.284497e-04	2.868670e-04	1.549725e+00	1.323795e+00	7.127263e-03	5.936460e-03	4.419779e-03	1.653532e-01	-3.095806e-01	-2.639219e-01	-8.984227e-01
3.839859e-04	2.442973e-04	3.102999e-04	7.300995e-01	7.180245e-01	2.842780e-03	5.662262e-03	4.246701e-03	-5.573395e-02	6.102456e-02	-1.249926e-01	9.887096e-01
3.429476e-04	2.009323e-04	4.350991e-04	1.378887e+00	8.189953e-01	4.461834e-03	2.184477e-03	5.566519e-03	1.730593e-01	8.066728e-01	-5.280987e-01	-2.011002e-01
3.037723e-04	3.740328e-04	2.866815e-04	6.700979e-01	1.497595e+00	5.046342e-03	6.328478e-03	4.632488e-03	-5.745212e-01	1.545062e-01	1.552388e-01	-7.886407e-01
4.367880e-04	3.121855e-04	3.176551e-04	1.487715e+00	8.696974e-01	3.888110e-03	7.220650e-03	7.071800e-03	-3.163924e-01	-4.941516e-01	-1.387739e-01	-7.977794e-01
2.841884e-04	3.243477e-04	3.438378e-04	1.261042e+00	6.732744e-01	5.547015e-03	6.898787e-03	3.247696e-03	1.384022e-01	-1.490590e-01	3.045209e-02	-9.786209e-01
4.360350e-04	3.652364e-04	4.234558e-04	7.177405e-01	1.281495e+00	4.003548e-03	2.232061e-03	5.962058e-03	6.503264e-02	-5.238696e-01	-3.145367e-01	-7.889221e-01
2.432532e-04	2.744677e-04	3.755464e-04	8.677932e-01	1.688266e+00	6.869401e-03	5.548793e-03	4.305356e-03	-4.172949e-01	6.020801e-01	4.714856e-01	-4.909846e-01
3.263689e-04	2.582264e-04	3.692349e-04	1.663753e+00	8.180116e-01	2.147136e-03	3.329475e-03	7.515115e-03	6.774989e-01	2.955338e-01	-6.432558e-01	-1.996923e-01
